== set C part 1 >
4  0.0612  1.3370 
4  0.2015  1.3370 
4  0.2502  1.3375 
4  0.2717  1.3370 
4  0.4226  1.3370 
4  0.4958  1.3365 
4  0.5609  1.3365 
4  0.5746  1.3350 
4  0.5905  1.3345 
4  1.0525  1.3345 
4  1.1221  1.3355 
4  1.1538  1.3360 
4  1.2135  1.3360 
4  1.2944  1.3365 
4  1.3709  1.3360 
4  1.3923  1.3355 
4  1.4003  1.3355 
4  1.4019  1.3350 
4  1.4154  1.3345 
4  1.4314  1.3350 
4  1.4414  1.3355 
4  1.4819  1.3350 
4  1.4921  1.3345 
4  1.4949  1.3340 
4  1.5006  1.3345 
4  1.5234  1.3350 
4  1.5342  1.3355 
4  1.5903  1.3360 
4  2.0058  1.3365 
4  2.0301  1.3370 
4  2.0406  1.3375 
4  2.0706  1.3370 
4  2.1252  1.3370 
4  2.1700  1.3375 
4  2.1732  1.3380 
4  2.2410  1.3380 
4  2.2522  1.3385 
4  2.3208  1.3385 
4  2.3344  1.3390 
4  2.3554  1.3385 
4  2.4136  1.3385 
4  2.4329  1.3390 
4  2.4448  1.3395 
4  2.4628  1.3390 
4  2.5204  1.3385 
4  2.5342  1.3390 
4  2.5811  1.3385 
4  2.5856  1.3380 
4  3.0034  1.3385 
4  3.0108  1.3380 
4  3.0236  1.3385 
4  3.0401  1.3390 
4  3.0559  1.3395 
4  3.0703  1.3390 
4  3.1221  1.3390 
4  3.1542  1.3395 
4  3.1630  1.3400 
4  3.2255  1.3400 
4  3.2447  1.3405 
4  3.2632  1.3400 
4  3.2914  1.3395 
4  3.3059  1.3400 
4  3.3356  1.3395 
4  3.3407  1.3390 
4  3.3616  1.3395 
4  3.4328  1.3390 
4  3.5143  1.3395 
4  3.5145  1.3395 
4  3.5445  1.3400 
4  3.5657  1.3405 
4  3.5904  1.3400 
4  4.0359  1.3390 
4  4.0923  1.3390 
4  4.1154  1.3395 
4  4.2655  1.3385 
4  4.2703  1.3390 
4  4.4121  1.3395 
4  5.1838  1.3395 
4  5.2529  1.3400 
4  5.2531  1.3400 
4  5.2837  1.3395 
4  5.2844  1.3400 
4  5.3030  1.3395 
4  5.3159  1.3400 
4  5.3357  1.3395 
4  5.3712  1.3400 
4  5.3809  1.3395 
4  5.4101  1.3400 
4  5.5135  1.3400 
4  5.5143  1.3395 
4  5.5314  1.3405 
4  5.5602  1.3410 
4  5.5608  1.3410 
4  5.5641  1.3415 
4  5.5724  1.3410 
4  6.0347  1.3410 
4  6.0513  1.3405 
4  6.0910  1.3410 
4  6.1005  1.3405 
4  6.1356  1.3410 
4  6.1402  1.3410 
4  6.1752  1.3415 
4  6.2012  1.3410 
4  6.2509  1.3415 
4  6.2830  1.3410 
4  6.3438  1.3415 
4  6.3454  1.3420 
4  6.4159  1.3415 
4  6.4405  1.3420 
4  6.4501  1.3415 
4  6.5157  1.3420 
4  7.0233  1.3425 
4  7.0255  1.3425 
4  7.0959  1.3425 
4  7.1227  1.3420 
4  7.2124  1.3425 
4  7.2155  1.3420 
4  7.2414  1.3415 
4  7.3129  1.3420 
4  7.3259  1.3425 
4  7.3732  1.3400 
4  7.3858  1.3395 
4  7.4744  1.3400 
4  7.5129  1.3405 
4  7.5413  1.3400 
4  7.5458  1.3395 
4  7.5537  1.3390 
4  8.0047  1.3380 
4  8.0204  1.3385 
4  8.0333  1.3390 
4  8.0648  1.3385 
4  8.0816  1.3390 
4  8.1228  1.3395 
4  8.1535  1.3390 
4  8.1624  1.3385 
4  8.1719  1.3390 
4  8.1743  1.3400 
4  8.1854  1.3395 
4  8.2047  1.3390 
4  8.2314  1.3395 
4  8.2719  1.3390 
4  8.2830  1.3400 
4  8.3103  1.3395 
4  8.3142  1.3400 
4  8.3301  1.3405 
4  8.3901  1.3405 
4  8.4410  1.3400 
4  8.4542  1.3395 
4  8.5207  1.3395 
4  8.5311  1.3385 
4  8.5455  1.3390 
4  8.5719  1.3395 
4  8.5842  1.3390 
4  9.0034  1.3385 
4  9.0237  1.3390 
4  9.0704  1.3400 
4  9.0800  1.3400 
4  9.0842  1.3400 
4  9.1540  1.3405 
4  9.1659  1.3400 
4  9.2140  1.3410 
4  9.2235  1.3400 
4  9.2508  1.3395 
4  9.2945  1.3400 
4  9.3109  1.3395 
4  9.3110  1.3395 
4  9.3851  1.3400 
4  9.4140  1.3410 
4  9.4449  1.3415 
4  9.4451  1.3415 
4  9.4628  1.3410 
4  9.4634  1.3405 
4  9.5508  1.3395 
4  9.5534  1.3400 
4 10.0505  1.3395 
4 10.0709  1.3390 
4 10.1525  1.3390 
4 10.1541  1.3390 
4 10.2444  1.3390 
4 10.2446  1.3395 
4 10.3351  1.3400 
4 10.4728  1.3390 
5  0.0542  1.3425 
5  0.2643  1.3435 
5  0.4724  1.3430 
5  0.5755  1.3440 
5  1.0049  1.3435 
5  1.1231  1.3430 
5  1.1301  1.3435 
5  1.1345  1.3430 
5  1.2237  1.3430 
5  1.3427  1.3435 
5  1.3653  1.3440 
5  1.3718  1.3445 
5  1.3747  1.3440 
5  1.4019  1.3435 
5  1.4524  1.3440 
5  1.4721  1.3445 
5  1.4922  1.3440 
5  1.5758  1.3440 
5  2.0017  1.3435 
5  2.0439  1.3440 
5  2.0553  1.3450 
5  2.0710  1.3460 
5  2.0902  1.3455 
5  2.0908  1.3450 
5  2.1306  1.3460 
5  2.1437  1.3455 
5  2.2424  1.3450 
5  2.2536  1.3460 
5  2.2601  1.3455 
5  2.3049  1.3460 
5  2.3052  1.3460 
5  2.3616  1.3455 
5  2.4115  1.3450 
5  2.4357  1.3455 
5  2.4525  1.3460 
5  2.4608  1.3455 
5  2.5051  1.3460 
5  2.5303  1.3455 
5  2.5839  1.3450 
5  2.5843  1.3455 
5  3.1239  1.3450 
5  3.1723  1.3455 
5  3.2722  1.3450 
5  3.3356  1.3445 
5  3.3401  1.3445 
5  3.3951  1.3450 
5  3.4412  1.3445 
5  3.4646  1.3450 
5  3.4940  1.3445 
5  3.5537  1.3450 
5  4.0333  1.3450 
5  4.0448  1.3455 
5  4.0742  1.3450 
5  4.1023  1.3455 
5  4.1042  1.3450 
5  4.1218  1.3445 
5  4.1418  1.3450 
5  4.1708  1.3445 
5  4.2343  1.3450 
5  4.2345  1.3450 
5  4.2346  1.3450 
5  4.2348  1.3450 
5  4.2350  1.3450 
5  4.2356  1.3450 
5  4.2842  1.3445 
5  4.4155  1.3440 
5  4.4857  1.3440 
5  4.5021  1.3450 
5  4.5023  1.3450 
5  4.5024  1.3450 
5  4.5025  1.3450 
5  5.1108  1.3450 
5  5.2217  1.3455 
5  5.2707  1.3450 
5  5.3254  1.3450 
5  5.3935  1.3450 
5  5.4407  1.3455 
5  5.4543  1.3460 
5  5.4736  1.3460 
5  5.5220  1.3455 
5  6.0541  1.3450 
5  6.1140  1.3445 
5  6.1431  1.3440 
5  6.1715  1.3445 
5  6.2651  1.3445 
5  6.3427  1.3450 
5  6.3556  1.3455 
5  6.3558  1.3455 
5  6.3845  1.3450 
5  6.4633  1.3455 
5  6.5525  1.3455 
5  7.0257  1.3460 
5  7.1135  1.3455 
5  7.1808  1.3455 
5  7.2523  1.3455 
5  7.2735  1.3450 
5  7.2813  1.3445 
5  7.3124  1.3440 
5  7.3333  1.3445 
5  7.3443  1.3440 
5  7.3639  1.3445 
5  7.3752  1.3450 
5  7.4150  1.3445 
5  7.4315  1.3450 
5  7.4530  1.3450 
5  7.4611  1.3445 
5  7.4924  1.3450 
5  7.5557  1.3450 
5  8.0250  1.3455 
5  8.0310  1.3460 
5  8.0519  1.3455 
5  8.0521  1.3455 
5  8.0944  1.3460 
5  8.1638  1.3455 
5  8.2625  1.3460 
5  8.2927  1.3465 
5  8.2955  1.3460 
5  8.3010  1.3470 
5  8.3209  1.3475 
5  8.3212  1.3475 
5  8.3356  1.3470 
5  8.4048  1.3475 
5  8.4257  1.3470 
5  8.4506  1.3465 
5  8.5129  1.3465 
5  8.5132  1.3460 
5  8.5746  1.3470 
5  8.5813  1.3465 
5  9.0402  1.3465 
5  9.1407  1.3465 
5  9.1420  1.3460 
5  9.1442  1.3455 
5  9.1845  1.3445 
5  9.2454  1.3445 
5  9.2646  1.3440 
5  9.3117  1.3435 
5  9.3131  1.3430 
5  9.3456  1.3435 
5  9.3458  1.3435 
5  9.4055  1.3430 
5  9.4114  1.3425 
5  9.4117  1.3420 
5  9.4728  1.3420 
5  9.4934  1.3415 
5  9.5041  1.3410 
5  9.5156  1.3420 
5  9.5401  1.3415 
5  9.5405  1.3410 
5  9.5839  1.3425 
5 10.0110  1.3430 
5 10.0409  1.3420 
5 10.0418  1.3415 
5 10.0653  1.3405 
5 10.0718  1.3400 
5 10.0843  1.3390 
5 10.1030  1.3380 
5 10.1642  1.3395 
5 10.1933  1.3385 
5 10.2031  1.3390 
5 10.2230  1.3395 
5 10.2510  1.3390 
5 10.2741  1.3400 
5 10.2749  1.3405 
5 10.2941  1.3400 
5 10.4211  1.3390 
5 10.4921  1.3375 
5 10.5143  1.3365 
1  0.0212  1.3270 
1  0.0537  1.3265 
1  0.0812  1.3255 
1  0.1335  1.3255 
1  0.1511  1.3250 
1  0.1547  1.3255 
1  0.2333  1.3260 
1  0.2721  1.3255 
1  0.3212  1.3250 
1  0.3808  1.3235 
1  0.4023  1.3240 
1  0.4600  1.3245 
1  0.4922  1.3250 
1  0.5221  1.3255 
1  0.5224  1.3255 
1  1.0106  1.3265 
1  1.0721  1.3270 
1  1.0727  1.3275 
1  1.0745  1.3270 
1  1.0747  1.3265 
1  1.1143  1.3260 
1  1.1252  1.3265 
1  1.1538  1.3270 
1  1.1827  1.3265 
1  1.2204  1.3260 
1  1.2658  1.3265 
1  1.3131  1.3260 
1  1.3402  1.3265 
1  1.3923  1.3260 
1  1.4138  1.3255 
1  1.4330  1.3250 
1  1.4409  1.3255 
1  1.4800  1.3250 
1  1.4902  1.3245 
1  1.5241  1.3250 
1  1.5630  1.3255 
1  1.5847  1.3250 
1  1.5925  1.3245 
1  2.0309  1.3240 
1  2.0316  1.3230 
1  2.0319  1.3230 
1  2.0712  1.3235 
1  2.1148  1.3240 
1  2.1746  1.3235 
1  2.2146  1.3240 
1  2.2512  1.3245 
1  2.2717  1.3250 
1  2.3841  1.3240 
1  2.4109  1.3245 
1  2.4202  1.3250 
1  2.4616  1.3245 
1  2.5248  1.3245 
1  3.0008  1.3245 
1  3.0012  1.3245 
1  3.0613  1.3245 
1  3.1253  1.3245 
1  3.1848  1.3240 
1  3.2045  1.3235 
1  3.2755  1.3235 
1  3.2932  1.3230 
1  3.2959  1.3220 
1  3.3052  1.3225 
1  3.3333  1.3230 
1  3.3951  1.3220 
1  3.4538  1.3225 
1  3.4710  1.3220 
1  3.5232  1.3210 
1  3.5449  1.3220 
1  4.0135  1.3220 
1  4.0232  1.3215 
1  4.0654  1.3220 
1  4.1058  1.3215 
1  4.1625  1.3215 
1  4.1647  1.3205 
1  4.2316  1.3210 
1  4.3209  1.3215 
1  4.3844  1.3215 
1  4.4451  1.3215 
1  4.5431  1.3215 
1  4.5552  1.3210 
1  4.5707  1.3205 
1  5.0108  1.3210 
1  5.0319  1.3215 
1  5.1031  1.3215 
1  5.1755  1.3215 
1  5.2327  1.3215 
1  5.2921  1.3215 
1  5.2950  1.3205 
1  5.2952  1.3210 
1  5.3902  1.3205 
1  5.3916  1.3210 
1  5.4150  1.3205 
1  5.4300  1.3210 
1  5.5306  1.3215 
1  5.5426  1.3210 
1  5.5643  1.3215 
1  6.0129  1.3215 
1  6.0330  1.3210 
1  6.0812  1.3215 
1  6.2004  1.3210 
1  6.2010  1.3215 
1  6.2558  1.3205 
1  6.2603  1.3210 
1  6.2611  1.3205 
1  6.2817  1.3210 
1  6.4051  1.3215 
1  6.4959  1.3220 
1  6.5238  1.3215 
1  6.5543  1.3210 
1  6.5736  1.3205 
1  6.5948  1.3210 
1  7.0043  1.3205 
1  7.0149  1.3200 
1  7.0214  1.3205 
1  7.0746  1.3210 
1  7.0914  1.3205 
1  7.1827  1.3210 
1  7.1834  1.3200 
1  7.1838  1.3190 
1  7.2045  1.3185 
1  7.2059  1.3180 
1  7.2126  1.3180 
1  7.2250  1.3175 
1  7.2753  1.3180 
1  7.3230  1.3225 
1  7.3334  1.3180 
1  7.3356  1.3175 
1  7.3529  1.3170 
1  7.3654  1.3175 
1  7.3704  1.3180 
1  7.3754  1.3175 
1  7.4038  1.3185 
1  7.4054  1.3180 
1  7.4208  1.3185 
1  7.4931  1.3185 
1  7.4949  1.3180 
1  7.5106  1.3175 
1  7.5422  1.3165 
1  7.5555  1.3160 
1  7.5644  1.3155 
1  7.5743  1.3160 
1  7.5900  1.3155 
1  8.0144  1.3160 
1  8.0919  1.3165 
1  8.1351  1.3170 
1  8.1822  1.3165 
1  8.2145  1.3160 
1  8.2225  1.3155 
1  8.2538  1.3160 
1  8.2629  1.3165 
1  8.2742  1.3170 
1  8.2919  1.3175 
1  8.3218  1.3170 
1  8.3339  1.3175 
1  8.3516  1.3170 
1  8.3945  1.3165 
1  8.4038  1.3170 
1  8.4150  1.3165 
1  8.4227  1.3160 
1  8.4236  1.3160 
1  8.4318  1.3161 
1  8.4326  1.3160 
1  8.4332  1.3160 
1  8.4408  1.3155 
1  8.4426  1.3150 
1  8.4539  1.3155 
1  8.4631  1.3150 
1  8.4726  1.3140 
1  8.4946  1.3145 
1  8.5101  1.3140 
1  8.5145  1.3135 
1  8.5339  1.3140 
1  8.5925  1.3135 
1  9.0018  1.3130 
1  9.0020  1.3130 
1  9.0121  1.3135 
1  9.0429  1.3140 
1  9.0445  1.3135 
1  9.0605  1.3130 
1  9.0738  1.3135 
1  9.1010  1.3140 
1  9.1144  1.3140 
1  9.1151  1.3135 
1  9.1228  1.3140 
1  9.1535  1.3135 
1  9.1846  1.3140 
1  9.2121  1.3150 
1  9.2216  1.3145 
1  9.2713  1.3140 
1  9.2736  1.3135 
1  9.3153  1.3125 
1  9.3311  1.3115 
1  9.3447  1.3120 
1  9.3721  1.3125 
1  9.4039  1.3120 
1  9.4345  1.3125 
1  9.4452  1.3120 
1  9.4600  1.3115 
1  9.4649  1.3120 
1  9.4850  1.3125 
1  9.5020  1.3130 
1  9.5154  1.3140 
1 10.0448  1.3145 
1 10.0929  1.3150 
1 10.1235  1.3155 
1 10.1405  1.3160 
1 10.2330  1.3150 
1 10.2749  1.3150 
1 10.2826  1.3145 
1 10.3958  1.3155 
2  0.0517  1.3120 
2  0.1302  1.3125 
2  0.1613  1.3130 
2  0.2152  1.3130 
2  0.2509  1.3135 
2  0.2544  1.3130 
2  0.3825  1.3130 
2  0.5017  1.3125 
2  0.5313  1.3130 
2  0.5846  1.3130 
2  0.5913  1.3135 
2  0.5919  1.3140 
2  1.0407  1.3145 
2  1.0447  1.3140 
2  1.0955  1.3135 
2  1.1057  1.3130 
2  1.1658  1.3130 
