== set C part 6 > 
4  7.0522  1.2665 
4  7.0652  1.2670 
4  7.0708  1.2665 
4  7.0814  1.2660 
4  7.1003  1.2660 
4  7.1058  1.2656 
4  7.1100  1.2665 
4  7.1102  1.2665 
4  7.1107  1.2665 
4  7.1109  1.2665 
4  7.1401  1.2670 
4  7.1735  1.2665 
4  7.1800  1.2670 
4  7.1811  1.2665 
4  7.2128  1.2660 
4  7.2129  1.2660 
4  7.2533  1.2655 
4  7.2736  1.2650 
4  7.2819  1.2645 
4  7.2822  1.2655 
4  7.2828  1.2655 
4  7.2830  1.2655 
4  7.3044  1.2650 
4  7.3228  1.2645 
4  7.3300  1.2640 
4  7.3310  1.2645 
4  7.3320  1.2645 
4  7.3359  1.2640 
4  7.3541  1.2635 
4  7.3559  1.2640 
4  7.3815  1.2645 
4  7.3851  1.2640 
4  7.4007  1.2645 
4  7.4504  1.2650 
4  7.4623  1.2645 
4  7.4719  1.2640 
4  7.4855  1.2645 
4  7.5038  1.2640 
4  7.5604  1.2650 
4  7.5711  1.2645 
4  7.5842  1.2630 
4  8.0001  1.2625 
4  8.0039  1.2620 
4  8.0041  1.2620 
4  8.0124  1.2615 
4  8.0132  1.2620 
4  8.0221  1.2625 
4  8.0332  1.2630 
4  8.0529  1.2635 
4  8.0532  1.2635 
4  8.0816  1.2640 
4  8.0854  1.2645 
4  8.1135  1.2640 
4  8.1139  1.2640 
4  8.1318  1.2635 
4  8.1355  1.2635 
4  8.1609  1.2640 
4  8.1718  1.2650 
4  8.1735  1.2645 
4  8.1809  1.2650 
4  8.1829  1.2645 
4  8.1831  1.2645 
4  8.1947  1.2640 
4  8.2106  1.2645 
4  8.2557  1.2640 
4  8.2915  1.2645 
4  8.2917  1.2645 
4  8.3034  1.2650 
4  8.3041  1.2645 
4  8.3219  1.2650 
4  8.3221  1.2650 
4  8.3302  1.2655 
4  8.3608  1.2650 
4  8.3730  1.2645 
4  8.4026  1.2650 
4  8.4221  1.2655 
4  8.4319  1.2650 
4  8.4347  1.2645 
4  8.4349  1.2645 
4  8.4921  1.2645 
4  8.5020  1.2650 
4  8.5409  1.2645 
4  9.0012  1.2650 
4  9.0602  1.2650 
4  9.0736  1.2645 
4  9.1033  1.2650 
4  9.1542  1.2645 
4  9.2057  1.2645 
4  9.2100  1.2645 
4  9.2104  1.2645 
4  9.2409  1.2640 
4  9.3003  1.2640 
4  9.3340  1.2645 
4  9.3541  1.2650 
4  9.3830  1.2645 
4  9.4131  1.2650 
4  9.4735  1.2660 
4  9.4825  1.2665 
4  9.4910  1.2670 
4  9.4913  1.2670 
4  9.4921  1.2675 
4  9.4934  1.2680 
4  9.5321  1.2680 
4  9.5325  1.2675 
4  9.5647  1.2670 
4  9.5721  1.2665 
4 10.0301  1.2665 
4 10.0747  1.2670 
4 10.1727  1.2675 
4 10.1756  1.2680 
4 10.1906  1.2685 
4 10.2438  1.2675 
4 10.2451  1.2670 
4 10.2744  1.2665 
5  0.0007  1.2640 
5  0.1008  1.2640 
5  0.1423  1.2635 
5  0.1440  1.2630 
5  0.1612  1.2625 
5  0.2139  1.2630 
5  0.2645  1.2635 
5  0.2707  1.2640 
5  0.2919  1.2635 
5  0.3043  1.2640 
5  0.3528  1.2640 
5  0.4127  1.2640 
5  0.4246  1.2635 
5  0.4718  1.2640 
5  0.5301  1.2640 
5  0.5334  1.2645 
5  0.5859  1.2645 
5  1.0844  1.2655 
5  1.1408  1.2655 
5  1.1501  1.2650 
5  1.2055  1.2650 
5  1.2100  1.2650 
5  1.2505  1.2655 
5  1.2600  1.2660 
5  1.2950  1.2665 
5  1.2956  1.2655 
5  1.3039  1.2660 
5  1.3042  1.2660 
5  1.3146  1.2665 
5  1.3149  1.2665 
5  1.3334  1.2660 
5  1.3858  1.2660 
5  1.4017  1.2665 
5  1.4020  1.2655 
5  1.4156  1.2655 
5  1.4201  1.2655 
5  1.4351  1.2660 
5  1.4434  1.2655 
5  1.4701  1.2650 
5  1.4712  1.2645 
5  1.4721  1.2640 
5  1.4723  1.2640 
5  1.4810  1.2645 
5  1.5049  1.2650 
5  1.5147  1.2645 
5  1.5408  1.2650 
5  1.5552  1.2645 
5  1.5656  1.2650 
5  2.0317  1.2650 
5  2.0320  1.2650 
5  2.0647  1.2645 
5  2.1138  1.2640 
5  2.1423  1.2635 
5  2.1433  1.2630 
5  2.1723  1.2635 
5  2.1912  1.2640 
5  2.2031  1.2635 
5  2.2406  1.2640 
5  2.2611  1.2635 
5  2.2929  1.2640 
5  2.3512  1.2640 
5  2.4107  1.2640 
5  2.4524  1.2645 
5  2.4700  1.2640 
5  2.4903  1.2640 
5  2.5517  1.2640 
5  3.0105  1.2640 
5  3.0708  1.2640 
5  3.1312  1.2644 
5  3.1314  1.2640 
5  3.1317  1.2640 
5  3.1319  1.2640 
5  3.1859  1.2640 
5  3.2502  1.2640 
5  3.3111  1.2645 
5  3.3255  1.2650 
5  3.3258  1.2650 
5  3.3326  1.2645 
5  3.3858  1.2645 
5  3.4503  1.2645 
5  3.5117  1.2645 
5  3.5745  1.2645 
5  4.0305  1.2645 
5  4.0857  1.2645 
5  4.0900  1.2645 
5  4.1020  1.2650 
5  4.1522  1.2645 
5  4.1923  1.2640 
5  4.2505  1.2640 
5  4.3106  1.2640 
5  4.3620  1.2640 
5  4.3738  1.2645 
5  4.4308  1.2645 
5  4.4920  1.2645 
5  4.4939  1.2640 
5  4.5234  1.2640 
5  4.5802  1.2640 
5  5.0436  1.2640 
5  5.0746  1.2645 
5  5.1449  1.2645 
5  5.2019  1.2655 
5  5.2130  1.2650 
5  5.2133  1.2645 
5  5.2214  1.2650 
5  5.2925  1.2645 
5  5.3615  1.2645 
5  5.4819  1.2640 
5  5.5328  1.2645 
5  5.5934  1.2645 
5  6.0439  1.2640 
5  6.1012  1.2640 
5  6.1114  1.2630 
5  6.1423  1.2635 
5  6.1815  1.2640 
5  6.2121  1.2640 
5  6.2641  1.2635 
5  6.3201  1.2635 
5  6.3407  1.2640 
5  6.3819  1.2635 
5  6.4451  1.2635 
5  6.4855  1.2630 
5  6.5332  1.2625 
5  6.5911  1.2625 
5  7.0249  1.2620 
5  7.0426  1.2625 
5  7.1004  1.2625 
5  7.1058  1.2620 
5  7.1207  1.2615 
5  7.1402  1.2615 
5  7.1408  1.2615 
5  7.1919  1.2610 
5  7.1921  1.2610 
5  7.2503  1.2605 
5  7.2504  1.2605 
5  7.2531  1.2600 
5  7.2547  1.2605 
5  7.2640  1.2600 
5  7.3007  1.2605 
5  7.3225  1.2620 
5  7.3245  1.2630 
5  7.3247  1.2630 
5  7.3307  1.2645 
5  7.3311  1.2650 
5  7.3313  1.2640 
5  7.3324  1.2645 
5  7.3342  1.2640 
5  7.3417  1.2645 
5  7.3523  1.2650 
5  7.3538  1.2645 
5  7.3610  1.2650 
5  7.3625  1.2655 
5  7.3811  1.2660 
5  7.3856  1.2655 
5  7.3920  1.2650 
5  7.3946  1.2655 
5  7.4053  1.2660 
5  7.4155  1.2665 
5  7.4158  1.2655 
5  7.4202  1.2655 
5  7.4211  1.2645 
5  7.4213  1.2645 
5  7.4418  1.2650 
5  7.4545  1.2645 
5  7.4612  1.2640 
5  7.4633  1.2645 
5  7.4659  1.2650 
5  7.4835  1.2645 
5  7.4952  1.2650 
5  7.4956  1.2650 
5  7.5023  1.2655 
5  7.5125  1.2650 
5  7.5452  1.2645 
5  7.5503  1.2640 
5  7.5525  1.2645 
5  7.5527  1.2645 
5  7.5619  1.2650 
5  7.5803  1.2655 
5  7.5808  1.2665 
5  7.5818  1.2670 
5  7.5847  1.2675 
5  7.5925  1.2680 
5  7.5928  1.2675 
5  8.0002  1.2670 
5  8.0059  1.2670 
5  8.0316  1.2665 
5  8.0321  1.2665 
5  8.0351  1.2670 
5  8.0353  1.2670 
5  8.0403  1.2675 
5  8.0441  1.2680 
5  8.0450  1.2685 
5  8.0522  1.2690 
5  8.0530  1.2695 
5  8.0533  1.2695 
5  8.0607  1.2700 
5  8.0621  1.2705 
5  8.0622  1.2705 
5  8.0640  1.2700 
5  8.0644  1.2700 
5  8.0735  1.2695 
5  8.0824  1.2700 
5  8.0903  1.2695 
5  8.0946  1.2700 
5  8.1007  1.2710 
5  8.1012  1.2710 
5  8.1041  1.2720 
5  8.1155  1.2725 
5  8.1219  1.2730 
5  8.1246  1.2725 
5  8.1257  1.2730 
5  8.1323  1.2725 
5  8.1351  1.2720 
5  8.1443  1.2715 
5  8.1528  1.2710 
5  8.1533  1.2715 
5  8.1604  1.2720 
5  8.1651  1.2715 
5  8.1655  1.2720 
5  8.1713  1.2715 
5  8.1829  1.2720 
5  8.1940  1.2715 
5  8.1942  1.2715 
5  8.1951  1.2710 
5  8.2011  1.2715 
5  8.2031  1.2710 
5  8.2032  1.2710 
5  8.2208  1.2710 
5  8.2218  1.2715 
5  8.2332  1.2720 
5  8.2336  1.2720 
5  8.2342  1.2725 
5  8.2400  1.2720 
5  8.2427  1.2715 
5  8.2523  1.2710 
5  8.2552  1.2705 
5  8.2654  1.2705 
5  8.2729  1.2700 
5  8.2823  1.2705 
5  8.2915  1.2710 
5  8.2917  1.2700 
5  8.2920  1.2695 
5  8.2923  1.2700 
5  8.2928  1.2695 
5  8.3013  1.2700 
5  8.3015  1.2700 
5  8.3103  1.2710 
5  8.3223  1.2715 
5  8.3227  1.2710 
5  8.3346  1.2705 
5  8.3451  1.2700 
5  8.3503  1.2705 
5  8.3543  1.2710 
5  8.3622  1.2710 
5  8.3635  1.2715 
5  8.3723  1.2710 
5  8.3729  1.2715 
5  8.3735  1.2715 
5  8.3839  1.2720 
5  8.3944  1.2725 
5  8.3946  1.2725 
5  8.4003  1.2730 
5  8.4150  1.2735 
5  8.4154  1.2735 
5  8.4207  1.2740 
5  8.4223  1.2735 
5  8.4238  1.2730 
5  8.4306  1.2725 
5  8.4321  1.2730 
5  8.4334  1.2725 
5  8.4347  1.2720 
5  8.4350  1.2720 
5  8.4441  1.2720 
5  8.4501  1.2715 
5  8.4506  1.2715 
5  8.4539  1.2720 
5  8.4620  1.2725 
5  8.4720  1.2730 
5  8.4748  1.2735 
5  8.4952  1.2730 
5  8.5143  1.2725 
5  8.5451  1.2730 
5  8.5503  1.2730 
5  8.5507  1.2740 
5  8.5509  1.2740 
5  8.5602  1.2735 
5  9.0003  1.2740 
5  9.0034  1.2750 
5  9.0144  1.2745 
5  9.0201  1.2740 
5  9.0242  1.2735 
5  9.0245  1.2730 
5  9.0341  1.2735 
5  9.0344  1.2735 
5  9.0602  1.2740 
5  9.0611  1.2735 
5  9.0705  1.2745 
5  9.0840  1.2740 
5  9.1110  1.2735 
5  9.1117  1.2730 
5  9.1122  1.2730 
5  9.1407  1.2735 
5  9.1650  1.2725 
5  9.1758  1.2735 
5  9.1820  1.2740 
5  9.2039  1.2735 
5  9.2047  1.2730 
5  9.2355  1.2725 
5  9.2357  1.2725 
5  9.2403  1.2715 
5  9.2448  1.2720 
5  9.2736  1.2730 
5  9.3321  1.2735 
5  9.3330  1.2730 
5  9.3556  1.2735 
5  9.3802  1.2740 
5  9.4415  1.2740 
5  9.4704  1.2735 
5  9.5520  1.2740 
5 10.0058  1.2744 
5 10.0102  1.2745 
5 10.0105  1.2740 
5 10.0735  1.2750 
5 10.0948  1.2755 
5 10.2240  1.2740 
1  0.0118  1.2815 
1  0.0428  1.2820 
1  0.1044  1.2820 
1  0.1657  1.2825 
1  0.1826  1.2830 
1  0.2402  1.2830 
1  0.3145  1.2830 
1  0.3601  1.2845 
1  0.3648  1.2850 
1  0.3821  1.2855 
1  0.3943  1.2860 
1  0.4059  1.2865 
1  0.4101  1.2865 
1  0.4153  1.2855 
1  0.4304  1.2860 
1  0.4306  1.2865 
1  0.4430  1.2860 
1  0.4724  1.2865 
1  0.4854  1.2860 
1  0.5435  1.2855 
1  0.5440  1.2860 
1  0.5725  1.2855 
1  0.5917  1.2860 
1  1.0240  1.2865 
1  1.0359  1.2840 
1  1.0403  1.2865 
1  1.0406  1.2860 
1  1.0411  1.2865 
1  1.0456  1.2870 
1  1.0502  1.2870 
1  1.0633  1.2865 
1  1.0648  1.2870 
1  1.0710  1.2865 
1  1.0935  1.2860 
1  1.1002  1.2865 
1  1.1004  1.2865 
1  1.1018  1.2860 
1  1.1543  1.2860 
1  1.1618  1.2865 
1  1.1624  1.2860 
1  1.1640  1.2865 
1  1.1651  1.2870 
1  1.2014  1.2865 
1  1.2134  1.2860 
1  1.2354  1.2865 
1  1.2544  1.2860 
1  1.2804  1.2865 
1  1.2852  1.2870 
1  1.2901  1.2865 
1  1.2940  1.2870 
1  1.3254  1.2865 
1  1.3515  1.2865 
1  1.3815  1.2870 
1  1.3820  1.2875 
1  1.3917  1.2880 
1  1.3919  1.2880 
1  1.4245  1.2885 
1  1.4303  1.2880 
1  1.4418  1.2875 
1  1.4521  1.2880 
1  1.4700  1.2885 
1  1.4807  1.2880 
1  1.4815  1.2885 
1  1.5209  1.2880 
1  1.5425  1.2885 
1  1.5530  1.2880 
1  1.5808  1.2875 
1  2.0005  1.2880 
1  2.0229  1.2875 
1  2.0336  1.2870 
1  2.0449  1.2875 
1  2.0452  1.2875 
1  2.0624  1.2870 
1  2.1044  1.2867 
1  2.1046  1.2875 
1  2.1244  1.2878 
1  2.1246  1.2880 
1  2.1250  1.2880 
1  2.1256  1.2880 
1  2.1450  1.2885 
1  2.1525  1.2880 
1  2.2100  1.2880 
1  2.2114  1.2875 
1  2.2336  1.2875 
1  2.2629  1.2870 
1  2.2740  1.2865 
1  2.2755  1.2860 
1  2.2847  1.2865 
1  2.3402  1.2865 
1  2.4008  1.2865 
1  2.4221  1.2870 
1  2.4224  1.2870 
1  2.4759  1.2870 
1  2.5038  1.2875 
1  2.5601  1.2875 
1  2.5731  1.2870 
1  3.0315  1.2870 
1  3.0816  1.2875 
1  3.1413  1.2880 
1  3.1513  1.2885 
1  3.1559  1.2890 
1  3.1719  1.2885 
1  3.1808  1.2890 
1  3.1811  1.2890 
1  3.2145  1.2895 
1  3.2405  1.2890 
1  3.2649  1.2890 
1  3.2651  1.2890 
1  3.2806  1.2885 
1  3.2808  1.2885 
1  3.2859  1.2890 
1  3.3458  1.2890 
1  3.3548  1.2885 
1  3.3816  1.2890 
1  3.4142  1.2885 
1  3.4144  1.2895 
1  3.4213  1.2890 
1  3.4307  1.2895 
1  3.4354  1.2890 
1  3.4359  1.2900 
1  3.4406  1.2900 
1  3.4451  1.2895 
1  3.4658  1.2900 
1  3.4748  1.2905 
1  3.4759  1.2900 
1  3.5222  1.2900 
1  3.5429  1.2905 
1  3.5539  1.2910 
1  3.5759  1.2915 
1  3.5818  1.2920 
1  3.5826  1.2915 
1  4.0055  1.2910 
1  4.0303  1.2915 
1  4.0617  1.2910 
1  4.0621  1.2915 
1  4.1211  1.2915 
1  4.1305  1.2910 
1  4.1905  1.2910 
1  4.1925  1.2915 
1  4.2021  1.2925 
1  4.2053  1.2930 
1  4.2215  1.2925 
1  4.2605  1.2930 
1  4.2649  1.2925 
1  4.2758  1.2930 
1  4.2825  1.2935 
1  4.2830  1.2935 
1  4.3032  1.2930 
1  4.3558  1.2930 
1  4.3605  1.2930 
1  4.3734  1.2925 
1  4.3950  1.2930 
1  4.4204  1.2925 
1  4.4240  1.2930 
1  4.4345  1.2925 
1  4.4420  1.2920 
1  4.4533  1.2925 
1  4.4730  1.2930 
1  4.4735  1.2940 
1  4.4832  1.2945 
1  4.5226  1.2950 
1  4.5429  1.2945 
1  4.5624  1.2955 
1  4.5648  1.2960 
1  4.5716  1.2960 
1  4.5938  1.2965 
1  5.0334  1.2960 
1  5.0337  1.2965 
1  5.0600  1.2965 
1  5.0704  1.2970 
1  5.0706  1.2970 
1  5.0844  1.2965 
1  5.0909  1.2960 
1  5.0914  1.2960 
1  5.0940  1.2965 
1  5.1116  1.2960 
1  5.1129  1.2965 
1  5.1149  1.2960 
1  5.1227  1.2970 
1  5.1314  1.2965 
1  5.1331  1.2965 
1  5.1614  1.2970 
1  5.1730  1.2965 
1  5.1841  1.2960 
1  5.2013  1.2965 
1  5.2035  1.2960 
1  5.2203  1.2965 
1  5.2300  1.2960 
1  5.2350  1.2965 
1  5.2448  1.2960 
1  5.2618  1.2965 
1  5.2849  1.2960 
1  5.2951  1.2960 
1  5.3032  1.2955 
1  5.3043  1.2960 
1  5.3123  1.2965 
1  5.3244  1.2970 
1  5.3316  1.2965 
1  5.3328  1.2970 
1  5.3505  1.2965 
1  5.3907  1.2970 
1  5.3940  1.2965 
1  5.4131  1.2970 
1  5.4240  1.2975 
1  5.4342  1.2970 
1  5.4929  1.2980 
1  5.4937  1.2975 
1  5.5229  1.2970 
1  5.5607  1.2975 
1  5.5630  1.2970 
1  5.5700  1.2980 
1  6.0016  1.2975 
1  6.0536  1.2980 
1  6.0927  1.2985 
1  6.0948  1.2980 
1  6.1400  1.2975 
1  6.1550  1.2980 
1  6.1814  1.2985 
1  6.1915  1.2990 
1  6.1953  1.2995 
1  6.2010  1.3000 
1  6.2123  1.3005 
1  6.2241  1.3010 
1  6.2243  1.3000 
1  6.2247  1.3000 
1  6.2257  1.3005 
1  6.2259  1.3000 
1  6.2304  1.3000 
1  6.2409  1.3005 
1  6.2531  1.3000 
1  6.2546  1.3005 
1  6.2624  1.3010 
1  6.2742  1.3005 
1  6.2749  1.3010 
1  6.3002  1.3005 
1  6.3159  1.3005 
1  6.3356  1.3010 
1  6.3400  1.3015 
1  6.3406  1.3020 
1  6.3408  1.3020 
1  6.3551  1.3010 
1  6.3631  1.3015 
1  6.3636  1.3020 
1  6.3643  1.3025 
1  6.3645  1.3025 
1  6.3646  1.3020 
1  6.3705  1.3025 
1  6.3717  1.3030 
1  6.3821  1.3020 
1  6.4118  1.3025 
1  6.4203  1.3020 
1  6.4250  1.3025 
1  6.4314  1.3030 
1  6.4341  1.3025 
1  6.4420  1.3030 
1  6.4503  1.3025 
1  6.4622  1.3020 
1  6.4803  1.3020 
1  6.5125  1.3030 
1  6.5356  1.3025 
1  6.5359  1.3025 
1  6.5553  1.3030 
1  6.5605  1.3035 
1  6.5709  1.3030 
1  7.0057  1.3025 
1  7.0258  1.3020 
1  7.0354  1.3025 
1  7.0521  1.3025 
1  7.0558  1.3020 
1  7.0807  1.3010 
1  7.1221  1.3005 
1  7.1317  1.3000 
1  7.1507  1.3000 
1  7.1519  1.2995 
1  7.1743  1.2985 
1  7.1757  1.2990 
1  7.1820  1.2985 
1  7.2017  1.2990 
1  7.2246  1.2985 
1  7.2254  1.2980 
1  7.2437  1.2975 
1  7.2504  1.2980 
1  7.2551  1.2970 
1  7.2740  1.2975 
1  7.2842  1.2980 
1  7.3403  1.2980 
1  7.3611  1.2985 
1  7.3620  1.2990 
1  7.3653  1.2985 
1  7.3816  1.2980 
1  7.3834  1.2985 
1  7.4155  1.2980 
1  7.4334  1.2975 
1  7.4358  1.2970 
1  7.4449  1.2965 
1  7.4556  1.2970 
1  7.5108  1.2965 
1  7.5156  1.2955 
1  7.5251  1.2950 
1  7.5259  1.2955 
1  7.5353  1.2950 
1  7.5356  1.2955 
1  7.5519  1.2960 
1  7.5639  1.2955 
1  7.5641  1.2955 
1  7.5708  1.2950 
1  7.5714  1.2950 
1  7.5737  1.2945 
1  7.5901  1.2950 
1  7.5935  1.2940 
1  7.5947  1.2945 
1  7.5956  1.2950 
1  8.0005  1.2945 
1  8.0104  1.2950 
1  8.0146  1.2945 
1  8.0244  1.2950 
1  8.0418  1.2955 
1  8.0721  1.2940 
1  8.0741  1.2945 
1  8.0839  1.2940 
1  8.0920  1.2935 
1  8.0938  1.2930 
1  8.0948  1.2935 
1  8.1003  1.2925 
1  8.1016  1.2930 
1  8.1023  1.2935 
1  8.1026  1.2930 
1  8.1244  1.2935 
1  8.1316  1.2940 
1  8.1619  1.2945 
1  8.1916  1.2950 
1  8.2025  1.2960 
1  8.2209  1.2955 
1  8.2450  1.2950 
1  8.2556  1.2945 
1  8.2704  1.2950 
1  8.2743  1.2945 
1  8.2851  1.2940 
1  8.2945  1.2935 
1  8.2947  1.2935 
1  8.3118  1.2950 
1  8.3328  1.2945 
1  8.3353  1.2940 
1  8.3357  1.2935 
1  8.3538  1.2945 
1  8.4047  1.2950 
1  8.4353  1.2945 
1  8.4745  1.2954 
1  8.4747  1.2940 
1  8.4751  1.2940 
1  8.4755  1.2940 
1  8.4756  1.2940 
1  8.4856  1.2945 
1  8.4859  1.2960 
1  8.4901  1.2950 
1  8.4908  1.2950 
1  8.4957  1.2960 
1  8.5254  1.2965 
1  8.5256  1.2955 
1  8.5605  1.2960 
1  8.5646  1.2955 
1  9.0002  1.2950 
1  9.0213  1.2945 
1  9.0413  1.2950 
1  9.0426  1.2945 
1  9.0605  1.2950 
1  9.0609  1.2960 
1  9.0712  1.2955 
1  9.0717  1.2960 
1  9.0718  1.2960 
1  9.0811  1.2955 
1  9.0946  1.2950 
1  9.1040  1.2955 
1  9.1155  1.2960 
1  9.1427  1.2955 
1  9.1428  1.2955 
1  9.1620  1.2950 
1  9.1719  1.2945 
1  9.2145  1.2940 
1  9.2223  1.2945 
1  9.2336  1.2950 
1  9.2450  1.2945 
1  9.3010  1.2940 
1  9.3125  1.2920 
1  9.3128  1.2925 
1  9.3131  1.2920 
1  9.3159  1.2915 
1  9.3206  1.2915 
1  9.3225  1.2915 
1  9.3249  1.2900 
1  9.3312  1.2895 
1  9.3316  1.2900 
1  9.3336  1.2915 
1  9.3354  1.2910 
1  9.3634  1.2915 
1  9.3645  1.2920 
1  9.3747  1.2910 
1  9.3934  1.2900 
1  9.4002  1.2895 
1  9.4140  1.2890 
1  9.4216  1.2885 
1  9.4312  1.2890 
1  9.4522  1.2900 
1  9.4546  1.2895 
1  9.4618  1.2890 
1  9.4747  1.2880 
1  9.4748  1.2880 
1  9.4825  1.2875 
1  9.4847  1.2880 
1  9.4858  1.2875 
1  9.4945  1.2880 
1  9.5108  1.2885 
1  9.5242  1.2890 
1  9.5321  1.2885 
1  9.5325  1.2890 
1  9.5340  1.2885 
1  9.5700  1.2890 
1  9.5721  1.2885 
1  9.5804  1.2880 
1 10.0123  1.2895 
1 10.0150  1.2900 
1 10.0401  1.2890 
1 10.0408  1.2895 
1 10.0854  1.2885 
1 10.0920  1.2880 
1 10.1256  1.2875 
1 10.1425  1.2870 
1 10.1902  1.2875 
1 10.1944  1.2885 
1 10.2311  1.2890 
1 10.2410  1.2895 
1 10.2502  1.2900 
1 10.2801  1.2895 
1 10.3113  1.2895 
1 10.3813  1.2910 
1 10.4347  1.2920 
1 10.4648  1.2915 
1 10.5224  1.2910 
2  0.0058  1.2920 
2  0.0501  1.2925 
2  0.1125  1.2920 
2  0.1431  1.2925 
2  0.1742  1.2930 
2  0.2750  1.2930 
2  0.2828  1.2935 
2  0.3347  1.2940 
2  0.3953  1.2940 
2  0.4026  1.2945 
2  0.4155  1.2940 
2  0.4757  1.2940 
2  0.5736  1.2940 
2  1.0258  1.2940 
2  1.0918  1.2940 
2  1.1056  1.2945 
2  1.1226  1.2950 
2  1.1228  1.2950 
2  1.1235  1.2945 
2  1.1650  1.2950 
2  1.1911  1.2955 
2  1.2120  1.2950 
2  1.2711  1.2950 
2  1.2745  1.2945 
2  1.2820  1.2940 
2  1.3003  1.2945 
2  1.3023  1.2940 
2  1.3203  1.2945 
2  1.3312  1.2950 
2  1.3543  1.2955 
2  1.3547  1.2955 
2  1.4054  1.2960 
2  1.4408  1.2965 
2  1.4611  1.2960 
2  1.4638  1.2955 
2  1.4808  1.2960 
2  1.4825  1.2955 
2  1.5405  1.2955 
2  1.5552  1.2950 
2  2.0103  1.2955 
2  2.0106  1.2955 
2  3.0652  1.2955 
